,edu_location,edu_Latitude,_Longitude,location_id,Venue,venue_id,Venue Latitude,Venue Longitude,Venue Category,Venue Category Plural,Venue Category Short,sub_id
125,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Bird & Beckett Books,4ad389a0f964a520c9e420e3,37.73448180460381,-122.43298472129973,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
126,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Sunnyside Playground & Recreation Center,4aa5400ef964a520b74720e3,37.73372569649461,-122.44797163804147,Park,Parks,Park,4bf58dd8d48988d163941735
127,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Pokihub,579fb7b8498e24f73b549bbb,37.72343254029862,-122.45384425676087,Poke Place,Poke Places,Poke Place,5bae9231bedf3950379f89d4
128,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Submarine Center,47bae8a8f964a520d14d1fe3,37.74082687756648,-122.46546663919555,Sandwich Place,Sandwich Places,Sandwiches,4bf58dd8d48988d1c5941735
129,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Pampanguena Cuisine,4b8aca00f964a5201c8132e3,37.72710573511742,-122.43299545970139,Filipino Restaurant,Filipino Restaurants,Filipino,4eb1bd1c3b7b55596b4a748f
130,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Minnie & Lovie Ward Recreation Center & Park,4b5924aaf964a520c17e28e3,37.71624793773728,-122.4574327468872,Playground,Playgrounds,Playground,4bf58dd8d48988d1e7941735
131,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Zanze's Cheesecake,4b6cbea9f964a5201d512ce3,37.73008564259818,-122.46981131436273,Dessert Shop,Dessert Shops,Desserts,4bf58dd8d48988d1d0941735
132,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Ty Sandwich,52fa8f4511d2aee7d4af7824,37.721143127768364,-122.43744470421146,Sandwich Place,Sandwich Places,Sandwiches,4bf58dd8d48988d1c5941735
133,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Junipero Serra Playground,4ae4e210f964a5201a9f21e3,37.72598244226938,-122.4684616229121,Playground,Playgrounds,Playground,4bf58dd8d48988d1e7941735
134,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Ballast Coffee,5a09ff61123a19029d2640d1,37.73755219211939,-122.46945399580734,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
135,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Marugame Udon,5a3b267d4940bc2abc94d088,37.72753502992446,-122.47614774426498,Udon Restaurant,Udon Restaurants,Udon,55a59bace4b013909087cb2a
136,City College of San Francisco,37.72393135202859,-122.45229901431993,1,See's Candies,4b5ba39ff964a520db0c29e3,37.72787026212226,-122.47695621960317,Candy Store,Candy Stores,Candy Store,4bf58dd8d48988d117951735
137,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Noe Valley Bakery,5817b85138fa18081795a194,37.74056451440146,-122.46628414888933,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
138,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Billiard Palacade,4b889473f964a5202a0232e3,37.71586614897321,-122.4413574429446,Pool Hall,Pool Halls,Billiards,4bf58dd8d48988d1e3931735
139,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Blaze Pizza,55145ef3498e4d9691a639d5,37.727931,-122.476536,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
140,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Trader Joe's,4a8ae30ff964a520bc0a20e3,37.726665,-122.476159,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
141,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Roti Indian Bistro,49fa41c3f964a520e16d1fe3,37.74027348582191,-122.4663416193992,Indian Restaurant,Indian Restaurants,Indian,4bf58dd8d48988d10f941735
142,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Sigmund Stern Grove,40f71a80f964a520b20a1fe3,37.7358879560395,-122.47670132319354,Park,Parks,Park,4bf58dd8d48988d163941735
143,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Apple Stonestown,4a22d2adf964a520907d1fe3,37.7272034551688,-122.47689163558198,Electronics Store,Electronics Stores,Electronics,4bf58dd8d48988d122951735
144,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Thriveability,524231b20493eb54df1a91c6,37.73787479269694,-122.46925394926183,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
145,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Charlie Sava Pool,4a05c35ff964a52072721fe3,37.73764751153004,-122.47560521000348,Pool,Pools,Pool,4bf58dd8d48988d15e941735
146,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Taqueria Guadalajara,4b244110f964a520c76424e3,37.7212324569519,-122.43763599260711,Mexican Restaurant,Mexican Restaurants,Mexican,4bf58dd8d48988d1c1941735
147,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Hall of Flame Burger,4b7f38cdf964a520362030e3,37.717599404087025,-122.47391632685625,Burger Joint,Burger Joints,Burgers,4bf58dd8d48988d16c941735
148,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Lush Fresh Handmade Cosmetics,5484ed40498e54a29873b1e5,37.72814549961034,-122.47699025930875,Cosmetics Shop,Cosmetics Shops,Cosmetics,4bf58dd8d48988d10c951735
149,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Stonestown Farmers Market,4ac8eec6f964a52062bd20e3,37.730126917341096,-122.47915000470392,Farmers Market,Farmers Markets,Farmer's Market,4bf58dd8d48988d1fa941735
150,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Stern Grove Festival,4c3a462d3849c92891b7c2b1,37.73603524671943,-122.4791052432743,Music Venue,Music Venues,Music Venue,4bf58dd8d48988d1e5931735
151,City College of San Francisco,37.72393135202859,-122.45229901431993,1,An Chi,588e3e6632b072494c6cf57e,37.72343008519264,-122.43573516334256,Vietnamese Restaurant,Vietnamese Restaurants,Vietnamese,4bf58dd8d48988d14a941735
152,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Taqueria Vallarta,4be30de1660ec9285003cb3b,37.72323757472012,-122.43588391682356,Taco Place,Taco Places,Tacos,4bf58dd8d48988d151941735
153,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Pet Food Express,4abad156f964a5200e8320e3,37.73017119738308,-122.4757099302423,Pet Store,Pet Stores,Pet Store,4bf58dd8d48988d100951735
154,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Kaisen Don,5a109ecc898bdc199c4367e9,37.725512759474775,-122.46301464251765,Japanese Restaurant,Japanese Restaurants,Japanese,4bf58dd8d48988d111941735
155,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Two Cats Comic Book Store,4e7f95e7a17cc58a140a25b1,37.737769254989594,-122.46959304362905,Comic Shop,Comic Shops,Comic Shop,52f2ab2ebcbc57f1066b8b18
156,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Hwaro,57bd06c8cd10e903763a7664,37.725637597880784,-122.43431782363075,Korean Restaurant,Korean Restaurants,Korean,4bf58dd8d48988d113941735
157,City College of San Francisco,37.72393135202859,-122.45229901431993,1,San Francisco Wine Trading Company,4ad12037f964a520e9dc20e3,37.74343076355288,-122.46906606497764,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
158,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Blue Iguana,52d0aa1711d2dea5eef321c8,37.73480418161369,-122.44888292722077,Food Truck,Food Trucks,Food Truck,4bf58dd8d48988d1cb941735
159,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Bacon Bacon,4e1a0a90e4cd49a7e3f9244f,37.73937361668216,-122.47428022272986,Food Truck,Food Trucks,Food Truck,4bf58dd8d48988d1cb941735
160,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Stonestown YMCA,4b7eade5f964a520cdf82fe3,37.730936304260915,-122.47657453461501,Gym,Gyms,Gym,4bf58dd8d48988d176941735
161,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Shabu House,4ec87aab02d5888e9d1a1da7,37.73186168350412,-122.47330900473762,Japanese Restaurant,Japanese Restaurants,Japanese,4bf58dd8d48988d111941735
162,City College of San Francisco,37.72393135202859,-122.45229901431993,1,St. Francis Wood Park,4e60304445ddda352896b619,37.736885804766494,-122.46504304333878,Park,Parks,Park,4bf58dd8d48988d163941735
163,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Bart Grocery,4bb119baf964a520717a3ce3,37.70567164571286,-122.46415138464225,Korean Restaurant,Korean Restaurants,Korean,4bf58dd8d48988d113941735
164,City College of San Francisco,37.72393135202859,-122.45229901431993,1,85C Bakery Cafe - Stonestown,5b942774deb4950025220c76,37.72791847111096,-122.47628171618449,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
165,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Pineapples,54a0709c498e74b7b1cc1713,37.72321867324149,-122.44312775743765,Dessert Shop,Dessert Shops,Desserts,4bf58dd8d48988d1d0941735
166,City College of San Francisco,37.72393135202859,-122.45229901431993,1,House of Pancakes,512831dae4b058a839d3cdac,37.742856414095435,-122.47618407011034,Chinese Restaurant,Chinese Restaurants,Chinese,4bf58dd8d48988d145941735
167,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Joyful Kitchen,57b3ba13cd100318b215b5ba,37.725376798334565,-122.46272186158328,Chinese Restaurant,Chinese Restaurants,Chinese,4bf58dd8d48988d145941735
168,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Dinosaurs 2,5039741fe4b049dedb531eb1,37.731517504965346,-122.47257553990343,Vietnamese Restaurant,Vietnamese Restaurants,Vietnamese,4bf58dd8d48988d14a941735
169,City College of San Francisco,37.72393135202859,-122.45229901431993,1,La Ciccia,49bed272f964a520e3541fe3,37.74220575081978,-122.42663266911933,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
170,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Pacitas Salvadorean Bakery,4c3fe897a5c5ef3bb6d2af6f,37.72293922008989,-122.43565385174854,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
171,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Mexico Tipico,4a6b8478f964a520ecce1fe3,37.72501226746621,-122.43447912554541,Mexican Restaurant,Mexican Restaurants,Mexican,4bf58dd8d48988d1c1941735
172,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Goldilocks,574cabe6498eaa071d281d6b,37.706713264409444,-122.45987176392525,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
173,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Typo,4f1b310ce4b0b4fde9126d09,37.728020914556545,-122.47699856618559,Hobby Shop,Hobby Shops,Hobbies,4bf58dd8d48988d1fb941735
174,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Philosopher's Club,49f35a25f964a520916a1fe3,37.740894965026094,-122.46553217465589,Bar,Bars,Bar,4bf58dd8d48988d116941735
175,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Ambassador Toys,4a996204f964a5200b2e20e3,37.739041905491995,-122.46819578551356,Toy / Game Store,Toy / Game Stores,Toys & Games,4bf58dd8d48988d1f3941735
176,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Holly Park,4a403c19f964a5206ca41fe3,37.737284,-122.419985,Park,Parks,Park,4bf58dd8d48988d163941735
177,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Los Guanacos,4cc741e5d77af04dd2c5a799,37.726559896191446,-122.43323007050346,Latin American Restaurant,Latin American Restaurants,Latin American,4bf58dd8d48988d1be941735
178,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Mozzarella di Bufala,4a4d27d0f964a5209aad1fe3,37.7399885325088,-122.46653686048079,Brazilian Restaurant,Brazilian Restaurants,Brazilian,4bf58dd8d48988d16b941735
179,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Brooks Park,4345ba80f964a52077281fe3,37.71755814416057,-122.46717689875875,Park,Parks,Park,4bf58dd8d48988d163941735
180,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Trattoria Da Vittorio,5195394d498e344eeb952b4f,37.739295412112625,-122.46759110305597,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
181,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Blue Tower,4cacec2b44a8224bb69e3740,37.720357064869596,-122.42572477791916,Scenic Lookout,Scenic Lookouts,Scenic Lookout,4bf58dd8d48988d165941735
182,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Golden Gate Heights Park,4b4a8ae1f964a5204c8a26e3,37.7503220430415,-122.4686528820759,Park,Parks,Park,4bf58dd8d48988d163941735
183,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Philz Coffee,4f6e2f42e4b0e4284308fd7a,37.75107187081997,-122.43843361482512,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
184,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Cafe St. Jorge,516198aa1648a1828af2963a,37.741709530256074,-122.42256740039657,Café,Cafés,Café,4bf58dd8d48988d16d941735
185,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Tselogs,56419548498ea7da4bc2641b,37.70686423060626,-122.45885464229286,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735
186,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Vin Debut,5674ee88498e64d8f28af57d,37.74076964714903,-122.46580562928152,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
187,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Stern Grove Dog Park,4bdc86132a3a0f478e3db3b6,37.736299012667054,-122.4843567609787,Dog Run,Dog Runs,Dog Run,4bf58dd8d48988d1e5941735
188,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Twin Peaks Summit,4c29567f9fb5d13aa2139b57,37.75457824954849,-122.44688093662262,Scenic Lookout,Scenic Lookouts,Scenic Lookout,4bf58dd8d48988d165941735
189,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Cafe Rosso,4aa0126af964a5202b3e20e3,37.722881250301704,-122.48044244333092,Café,Cafés,Café,4bf58dd8d48988d16d941735
190,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Marco Polo Italian Ice Cream,49ee35c8f964a5203b681fe3,37.742758126828164,-122.4818560301683,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
191,City College of San Francisco,37.72393135202859,-122.45229901431993,1,John McLaren Park,49ee61a6f964a52056681fe3,37.718556378467035,-122.41730690002441,Park,Parks,Park,4bf58dd8d48988d163941735
192,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Mitchell's Ice Cream,49e22ce6f964a520f9611fe3,37.74413536569657,-122.42281347513199,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
193,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Bookshop West Portal,4a947010f964a5209b2120e3,37.74005509155272,-122.46680176469428,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
194,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Pinhole Coffee,53d844ae498ef6756833324f,37.739546899555265,-122.41909195136974,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
195,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Avedano's Holly Park Market,4a514cdbf964a520e5b01fe3,37.7394986841211,-122.41897374639973,Butcher,Butchers,Butcher,4bf58dd8d48988d11d951735
196,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Hallmark,4b737675f964a520beaf2de3,37.72718555048783,-122.47723313150009,Gift Shop,Gift Shops,Gift Shop,4bf58dd8d48988d128951735
197,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Cold Stone Creamery,4aff2623f964a520f63422e3,37.702159,-122.470603,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
198,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Hilda's Mart and Bake Shop,4a58c8b8f964a520dbb71fe3,37.72251097057312,-122.43454860403548,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
199,City College of San Francisco,37.72393135202859,-122.45229901431993,1,Holy Water,520d0b3611d2200c477520fb,37.739284747899646,-122.41830339832725,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
200,Academy of Art University,37.7878317334856,-122.40084598020121,2,San Francisco Museum of Modern Art,40943a00f964a520e5f21ee3,37.78589423994824,-122.40089653026742,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735
201,Academy of Art University,37.7878317334856,-122.40084598020121,2,Flatiron Wine and Spirits,56b4153d498e18dc03c5ba06,37.78803899005183,-122.40146577358246,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
202,Academy of Art University,37.7878317334856,-122.40084598020121,2,The St. Regis San Francisco,44abe929f964a52007351fe3,37.7861305,-122.4014561,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735
203,Academy of Art University,37.7878317334856,-122.40084598020121,2,SFMOMA Rooftop Sculpture Garden,4d7009c9516b8cfae0615b10,37.7863356901678,-122.4004037044823,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735
204,Academy of Art University,37.7878317334856,-122.40084598020121,2,René Magritte - The Fifth Season,5b199f280d8a0f002ccbf30b,37.78584795117783,-122.40117268648817,Exhibit,Exhibits,Exhibit,56aa371be4b08b9a8d573532
205,Academy of Art University,37.7878317334856,-122.40084598020121,2,Mourad,54aa5a96498e0326ab850c28,37.78691477687439,-122.39996989660568,Moroccan Restaurant,Moroccan Restaurants,Moroccan,4bf58dd8d48988d1c3941735
206,Academy of Art University,37.7878317334856,-122.40084598020121,2,Cask,4a29c488f964a520d7951fe3,37.7871136216059,-122.40309154163766,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
207,Academy of Art University,37.7878317334856,-122.40084598020121,2,Crocker Galleria Roof Terrace,4b01caccf964a520754522e3,37.78914610393464,-122.40244687451936,Garden,Gardens,Garden,4bf58dd8d48988d15a941735
208,Academy of Art University,37.7878317334856,-122.40084598020121,2,Yerba Buena Gardens,49c94f32f964a52054581fe3,37.784809,-122.402549,Garden,Gardens,Garden,4bf58dd8d48988d15a941735
209,Academy of Art University,37.7878317334856,-122.40084598020121,2,Blue Bottle Coffee,5579b87c498e975f3be98a1e,37.79132021905332,-122.40098297595978,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
210,Academy of Art University,37.7878317334856,-122.40084598020121,2,Pushkin,58cc4d2fe0adac17bbf4838e,37.79094301071348,-122.40387738626474,Russian Restaurant,Russian Restaurants,Russian,5293a7563cf9994f4e043a44
